,inkml,img,lg,symlg
143,/train/INKML/CROHME2019_train/105_leissi.inkml,/train/IMG_rendering/105_leissi.png,/train/LG/CROHME2019_train/105_leissi.lg,/train/SymLG/CROHME2019_train/105_leissi.lg
144,/train/INKML/CROHME2019_train/105_leo.inkml,/train/IMG_rendering/105_leo.png,/train/LG/CROHME2019_train/105_leo.lg,/train/SymLG/CROHME2019_train/105_leo.lg
145,/train/INKML/CROHME2019_train/105_lucelia.inkml,/train/IMG_rendering/105_lucelia.png,/train/LG/CROHME2019_train/105_lucelia.lg,/train/SymLG/CROHME2019_train/105_lucelia.lg
146,/train/INKML/CROHME2019_train/105_miguel.inkml,/train/IMG_rendering/105_miguel.png,/train/LG/CROHME2019_train/105_miguel.lg,/train/SymLG/CROHME2019_train/105_miguel.lg
147,/train/INKML/CROHME2019_train/105_mijail.inkml,/train/IMG_rendering/105_mijail.png,/train/LG/CROHME2019_train/105_mijail.lg,/train/SymLG/CROHME2019_train/105_mijail.lg
148,/train/INKML/CROHME2019_train/105_rosario.inkml,/train/IMG_rendering/105_rosario.png,/train/LG/CROHME2019_train/105_rosario.lg,/train/SymLG/CROHME2019_train/105_rosario.lg
149,/train/INKML/CROHME2019_train/105_user0.inkml,/train/IMG_rendering/105_user0.png,/train/LG/CROHME2019_train/105_user0.lg,/train/SymLG/CROHME2019_train/105_user0.lg
150,/train/INKML/CROHME2019_train/106_Fabricio.inkml,/train/IMG_rendering/106_Fabricio.png,/train/LG/CROHME2019_train/106_Fabricio.lg,/train/SymLG/CROHME2019_train/106_Fabricio.lg
151,/train/INKML/CROHME2019_train/106_Frank.inkml,/train/IMG_rendering/106_Frank.png,/train/LG/CROHME2019_train/106_Frank.lg,/train/SymLG/CROHME2019_train/106_Frank.lg
152,/train/INKML/CROHME2019_train/106_Nina.inkml,/train/IMG_rendering/106_Nina.png,/train/LG/CROHME2019_train/106_Nina.lg,/train/SymLG/CROHME2019_train/106_Nina.lg
153,/train/INKML/CROHME2019_train/106_alfonso.inkml,/train/IMG_rendering/106_alfonso.png,/train/LG/CROHME2019_train/106_alfonso.lg,/train/SymLG/CROHME2019_train/106_alfonso.lg
154,/train/INKML/CROHME2019_train/106_carlos.inkml,/train/IMG_rendering/106_carlos.png,/train/LG/CROHME2019_train/106_carlos.lg,/train/SymLG/CROHME2019_train/106_carlos.lg
155,/train/INKML/CROHME2019_train/106_caue.inkml,/train/IMG_rendering/106_caue.png,/train/LG/CROHME2019_train/106_caue.lg,/train/SymLG/CROHME2019_train/106_caue.lg
156,/train/INKML/CROHME2019_train/106_daniel.inkml,/train/IMG_rendering/106_daniel.png,/train/LG/CROHME2019_train/106_daniel.lg,/train/SymLG/CROHME2019_train/106_daniel.lg
157,/train/INKML/CROHME2019_train/106_david.inkml,/train/IMG_rendering/106_david.png,/train/LG/CROHME2019_train/106_david.lg,/train/SymLG/CROHME2019_train/106_david.lg
158,/train/INKML/CROHME2019_train/106_edwin.inkml,/train/IMG_rendering/106_edwin.png,/train/LG/CROHME2019_train/106_edwin.lg,/train/SymLG/CROHME2019_train/106_edwin.lg
159,/train/INKML/CROHME2019_train/106_em_100.inkml,/train/IMG_rendering/106_em_100.png,/train/LG/CROHME2019_train/106_em_100.lg,/train/SymLG/CROHME2019_train/106_em_100.lg
160,/train/INKML/CROHME2019_train/106_em_101.inkml,/train/IMG_rendering/106_em_101.png,/train/LG/CROHME2019_train/106_em_101.lg,/train/SymLG/CROHME2019_train/106_em_101.lg
161,/train/INKML/CROHME2019_train/106_em_102.inkml,/train/IMG_rendering/106_em_102.png,/train/LG/CROHME2019_train/106_em_102.lg,/train/SymLG/CROHME2019_train/106_em_102.lg
162,/train/INKML/CROHME2019_train/106_em_103.inkml,/train/IMG_rendering/106_em_103.png,/train/LG/CROHME2019_train/106_em_103.lg,/train/SymLG/CROHME2019_train/106_em_103.lg
163,/train/INKML/CROHME2019_train/106_em_104.inkml,/train/IMG_rendering/106_em_104.png,/train/LG/CROHME2019_train/106_em_104.lg,/train/SymLG/CROHME2019_train/106_em_104.lg
164,/train/INKML/CROHME2019_train/106_em_105.inkml,/train/IMG_rendering/106_em_105.png,/train/LG/CROHME2019_train/106_em_105.lg,/train/SymLG/CROHME2019_train/106_em_105.lg
165,/train/INKML/CROHME2019_train/106_em_106.inkml,/train/IMG_rendering/106_em_106.png,/train/LG/CROHME2019_train/106_em_106.lg,/train/SymLG/CROHME2019_train/106_em_106.lg
166,/train/INKML/CROHME2019_train/106_em_108.inkml,/train/IMG_rendering/106_em_108.png,/train/LG/CROHME2019_train/106_em_108.lg,/train/SymLG/CROHME2019_train/106_em_108.lg
167,/train/INKML/CROHME2019_train/106_em_109.inkml,/train/IMG_rendering/106_em_109.png,/train/LG/CROHME2019_train/106_em_109.lg,/train/SymLG/CROHME2019_train/106_em_109.lg
168,/train/INKML/CROHME2019_train/106_em_110.inkml,/train/IMG_rendering/106_em_110.png,/train/LG/CROHME2019_train/106_em_110.lg,/train/SymLG/CROHME2019_train/106_em_110.lg
169,/train/INKML/CROHME2019_train/106_em_111.inkml,/train/IMG_rendering/106_em_111.png,/train/LG/CROHME2019_train/106_em_111.lg,/train/SymLG/CROHME2019_train/106_em_111.lg
170,/train/INKML/CROHME2019_train/106_em_112.inkml,/train/IMG_rendering/106_em_112.png,/train/LG/CROHME2019_train/106_em_112.lg,/train/SymLG/CROHME2019_train/106_em_112.lg
171,/train/INKML/CROHME2019_train/106_em_113.inkml,/train/IMG_rendering/106_em_113.png,/train/LG/CROHME2019_train/106_em_113.lg,/train/SymLG/CROHME2019_train/106_em_113.lg
172,/train/INKML/CROHME2019_train/106_em_114.inkml,/train/IMG_rendering/106_em_114.png,/train/LG/CROHME2019_train/106_em_114.lg,/train/SymLG/CROHME2019_train/106_em_114.lg
173,/train/INKML/CROHME2019_train/106_em_115.inkml,/train/IMG_rendering/106_em_115.png,/train/LG/CROHME2019_train/106_em_115.lg,/train/SymLG/CROHME2019_train/106_em_115.lg
174,/train/INKML/CROHME2019_train/106_em_116.inkml,/train/IMG_rendering/106_em_116.png,/train/LG/CROHME2019_train/106_em_116.lg,/train/SymLG/CROHME2019_train/106_em_116.lg
175,/train/INKML/CROHME2019_train/106_em_117.inkml,/train/IMG_rendering/106_em_117.png,/train/LG/CROHME2019_train/106_em_117.lg,/train/SymLG/CROHME2019_train/106_em_117.lg
176,/train/INKML/CROHME2019_train/106_em_118.inkml,/train/IMG_rendering/106_em_118.png,/train/LG/CROHME2019_train/106_em_118.lg,/train/SymLG/CROHME2019_train/106_em_118.lg
177,/train/INKML/CROHME2019_train/106_em_119.inkml,/train/IMG_rendering/106_em_119.png,/train/LG/CROHME2019_train/106_em_119.lg,/train/SymLG/CROHME2019_train/106_em_119.lg
178,/train/INKML/CROHME2019_train/106_em_90.inkml,/train/IMG_rendering/106_em_90.png,/train/LG/CROHME2019_train/106_em_90.lg,/train/SymLG/CROHME2019_train/106_em_90.lg
179,/train/INKML/CROHME2019_train/106_em_91.inkml,/train/IMG_rendering/106_em_91.png,/train/LG/CROHME2019_train/106_em_91.lg,/train/SymLG/CROHME2019_train/106_em_91.lg
180,/train/INKML/CROHME2019_train/106_em_93.inkml,/train/IMG_rendering/106_em_93.png,/train/LG/CROHME2019_train/106_em_93.lg,/train/SymLG/CROHME2019_train/106_em_93.lg
181,/train/INKML/CROHME2019_train/106_em_94.inkml,/train/IMG_rendering/106_em_94.png,/train/LG/CROHME2019_train/106_em_94.lg,/train/SymLG/CROHME2019_train/106_em_94.lg
182,/train/INKML/CROHME2019_train/106_em_95.inkml,/train/IMG_rendering/106_em_95.png,/train/LG/CROHME2019_train/106_em_95.lg,/train/SymLG/CROHME2019_train/106_em_95.lg
183,/train/INKML/CROHME2019_train/106_em_96.inkml,/train/IMG_rendering/106_em_96.png,/train/LG/CROHME2019_train/106_em_96.lg,/train/SymLG/CROHME2019_train/106_em_96.lg
184,/train/INKML/CROHME2019_train/106_em_97.inkml,/train/IMG_rendering/106_em_97.png,/train/LG/CROHME2019_train/106_em_97.lg,/train/SymLG/CROHME2019_train/106_em_97.lg
185,/train/INKML/CROHME2019_train/106_em_99.inkml,/train/IMG_rendering/106_em_99.png,/train/LG/CROHME2019_train/106_em_99.lg,/train/SymLG/CROHME2019_train/106_em_99.lg
186,/train/INKML/CROHME2019_train/106_fabio.inkml,/train/IMG_rendering/106_fabio.png,/train/LG/CROHME2019_train/106_fabio.lg,/train/SymLG/CROHME2019_train/106_fabio.lg
187,/train/INKML/CROHME2019_train/106_fujita.inkml,/train/IMG_rendering/106_fujita.png,/train/LG/CROHME2019_train/106_fujita.lg,/train/SymLG/CROHME2019_train/106_fujita.lg
188,/train/INKML/CROHME2019_train/106_herbert.inkml,/train/IMG_rendering/106_herbert.png,/train/LG/CROHME2019_train/106_herbert.lg,/train/SymLG/CROHME2019_train/106_herbert.lg
189,/train/INKML/CROHME2019_train/106_jorge.inkml,/train/IMG_rendering/106_jorge.png,/train/LG/CROHME2019_train/106_jorge.lg,/train/SymLG/CROHME2019_train/106_jorge.lg
190,/train/INKML/CROHME2019_train/106_leissi.inkml,/train/IMG_rendering/106_leissi.png,/train/LG/CROHME2019_train/106_leissi.lg,/train/SymLG/CROHME2019_train/106_leissi.lg
191,/train/INKML/CROHME2019_train/106_leo.inkml,/train/IMG_rendering/106_leo.png,/train/LG/CROHME2019_train/106_leo.lg,/train/SymLG/CROHME2019_train/106_leo.lg
192,/train/INKML/CROHME2019_train/106_miguel.inkml,/train/IMG_rendering/106_miguel.png,/train/LG/CROHME2019_train/106_miguel.lg,/train/SymLG/CROHME2019_train/106_miguel.lg
193,/train/INKML/CROHME2019_train/106_rosario.inkml,/train/IMG_rendering/106_rosario.png,/train/LG/CROHME2019_train/106_rosario.lg,/train/SymLG/CROHME2019_train/106_rosario.lg
194,/train/INKML/CROHME2019_train/106_user0.inkml,/train/IMG_rendering/106_user0.png,/train/LG/CROHME2019_train/106_user0.lg,/train/SymLG/CROHME2019_train/106_user0.lg
195,/train/INKML/CROHME2019_train/107_Fabricio.inkml,/train/IMG_rendering/107_Fabricio.png,/train/LG/CROHME2019_train/107_Fabricio.lg,/train/SymLG/CROHME2019_train/107_Fabricio.lg
196,/train/INKML/CROHME2019_train/107_Frank.inkml,/train/IMG_rendering/107_Frank.png,/train/LG/CROHME2019_train/107_Frank.lg,/train/SymLG/CROHME2019_train/107_Frank.lg
197,/train/INKML/CROHME2019_train/107_Nina.inkml,/train/IMG_rendering/107_Nina.png,/train/LG/CROHME2019_train/107_Nina.lg,/train/SymLG/CROHME2019_train/107_Nina.lg
198,/train/INKML/CROHME2019_train/107_alfonso.inkml,/train/IMG_rendering/107_alfonso.png,/train/LG/CROHME2019_train/107_alfonso.lg,/train/SymLG/CROHME2019_train/107_alfonso.lg
199,/train/INKML/CROHME2019_train/107_bruno.inkml,/train/IMG_rendering/107_bruno.png,/train/LG/CROHME2019_train/107_bruno.lg,/train/SymLG/CROHME2019_train/107_bruno.lg
200,/train/INKML/CROHME2019_train/107_carlos.inkml,/train/IMG_rendering/107_carlos.png,/train/LG/CROHME2019_train/107_carlos.lg,/train/SymLG/CROHME2019_train/107_carlos.lg
201,/train/INKML/CROHME2019_train/107_caue.inkml,/train/IMG_rendering/107_caue.png,/train/LG/CROHME2019_train/107_caue.lg,/train/SymLG/CROHME2019_train/107_caue.lg
202,/train/INKML/CROHME2019_train/107_daniel.inkml,/train/IMG_rendering/107_daniel.png,/train/LG/CROHME2019_train/107_daniel.lg,/train/SymLG/CROHME2019_train/107_daniel.lg
203,/train/INKML/CROHME2019_train/107_david.inkml,/train/IMG_rendering/107_david.png,/train/LG/CROHME2019_train/107_david.lg,/train/SymLG/CROHME2019_train/107_david.lg
204,/train/INKML/CROHME2019_train/107_edwin.inkml,/train/IMG_rendering/107_edwin.png,/train/LG/CROHME2019_train/107_edwin.lg,/train/SymLG/CROHME2019_train/107_edwin.lg
205,/train/INKML/CROHME2019_train/107_herbert.inkml,/train/IMG_rendering/107_herbert.png,/train/LG/CROHME2019_train/107_herbert.lg,/train/SymLG/CROHME2019_train/107_herbert.lg
206,/train/INKML/CROHME2019_train/107_hirata.inkml,/train/IMG_rendering/107_hirata.png,/train/LG/CROHME2019_train/107_hirata.lg,/train/SymLG/CROHME2019_train/107_hirata.lg
207,/train/INKML/CROHME2019_train/107_jorge.inkml,/train/IMG_rendering/107_jorge.png,/train/LG/CROHME2019_train/107_jorge.lg,/train/SymLG/CROHME2019_train/107_jorge.lg
208,/train/INKML/CROHME2019_train/107_leissi.inkml,/train/IMG_rendering/107_leissi.png,/train/LG/CROHME2019_train/107_leissi.lg,/train/SymLG/CROHME2019_train/107_leissi.lg
209,/train/INKML/CROHME2019_train/107_leo.inkml,/train/IMG_rendering/107_leo.png,/train/LG/CROHME2019_train/107_leo.lg,/train/SymLG/CROHME2019_train/107_leo.lg
210,/train/INKML/CROHME2019_train/107_miguel.inkml,/train/IMG_rendering/107_miguel.png,/train/LG/CROHME2019_train/107_miguel.lg,/train/SymLG/CROHME2019_train/107_miguel.lg
211,/train/INKML/CROHME2019_train/107_rosario.inkml,/train/IMG_rendering/107_rosario.png,/train/LG/CROHME2019_train/107_rosario.lg,/train/SymLG/CROHME2019_train/107_rosario.lg
212,/train/INKML/CROHME2019_train/107_user0.inkml,/train/IMG_rendering/107_user0.png,/train/LG/CROHME2019_train/107_user0.lg,/train/SymLG/CROHME2019_train/107_user0.lg
213,/train/INKML/CROHME2019_train/108_Fabricio.inkml,/train/IMG_rendering/108_Fabricio.png,/train/LG/CROHME2019_train/108_Fabricio.lg,/train/SymLG/CROHME2019_train/108_Fabricio.lg
214,/train/INKML/CROHME2019_train/108_Frank.inkml,/train/IMG_rendering/108_Frank.png,/train/LG/CROHME2019_train/108_Frank.lg,/train/SymLG/CROHME2019_train/108_Frank.lg
215,/train/INKML/CROHME2019_train/108_Nina.inkml,/train/IMG_rendering/108_Nina.png,/train/LG/CROHME2019_train/108_Nina.lg,/train/SymLG/CROHME2019_train/108_Nina.lg
216,/train/INKML/CROHME2019_train/108_Willian.inkml,/train/IMG_rendering/108_Willian.png,/train/LG/CROHME2019_train/108_Willian.lg,/train/SymLG/CROHME2019_train/108_Willian.lg
217,/train/INKML/CROHME2019_train/108_alfonso.inkml,/train/IMG_rendering/108_alfonso.png,/train/LG/CROHME2019_train/108_alfonso.lg,/train/SymLG/CROHME2019_train/108_alfonso.lg
218,/train/INKML/CROHME2019_train/108_bruno.inkml,/train/IMG_rendering/108_bruno.png,/train/LG/CROHME2019_train/108_bruno.lg,/train/SymLG/CROHME2019_train/108_bruno.lg
219,/train/INKML/CROHME2019_train/108_carlos.inkml,/train/IMG_rendering/108_carlos.png,/train/LG/CROHME2019_train/108_carlos.lg,/train/SymLG/CROHME2019_train/108_carlos.lg
220,/train/INKML/CROHME2019_train/108_caue.inkml,/train/IMG_rendering/108_caue.png,/train/LG/CROHME2019_train/108_caue.lg,/train/SymLG/CROHME2019_train/108_caue.lg
221,/train/INKML/CROHME2019_train/108_danilo.inkml,/train/IMG_rendering/108_danilo.png,/train/LG/CROHME2019_train/108_danilo.lg,/train/SymLG/CROHME2019_train/108_danilo.lg
222,/train/INKML/CROHME2019_train/108_david.inkml,/train/IMG_rendering/108_david.png,/train/LG/CROHME2019_train/108_david.lg,/train/SymLG/CROHME2019_train/108_david.lg
223,/train/INKML/CROHME2019_train/108_edwin.inkml,/train/IMG_rendering/108_edwin.png,/train/LG/CROHME2019_train/108_edwin.lg,/train/SymLG/CROHME2019_train/108_edwin.lg
224,/train/INKML/CROHME2019_train/108_herbert.inkml,/train/IMG_rendering/108_herbert.png,/train/LG/CROHME2019_train/108_herbert.lg,/train/SymLG/CROHME2019_train/108_herbert.lg
225,/train/INKML/CROHME2019_train/108_jorge.inkml,/train/IMG_rendering/108_jorge.png,/train/LG/CROHME2019_train/108_jorge.lg,/train/SymLG/CROHME2019_train/108_jorge.lg
226,/train/INKML/CROHME2019_train/108_leissi.inkml,/train/IMG_rendering/108_leissi.png,/train/LG/CROHME2019_train/108_leissi.lg,/train/SymLG/CROHME2019_train/108_leissi.lg
227,/train/INKML/CROHME2019_train/108_leo.inkml,/train/IMG_rendering/108_leo.png,/train/LG/CROHME2019_train/108_leo.lg,/train/SymLG/CROHME2019_train/108_leo.lg
228,/train/INKML/CROHME2019_train/108_maira.inkml,/train/IMG_rendering/108_maira.png,/train/LG/CROHME2019_train/108_maira.lg,/train/SymLG/CROHME2019_train/108_maira.lg
229,/train/INKML/CROHME2019_train/108_miguel.inkml,/train/IMG_rendering/108_miguel.png,/train/LG/CROHME2019_train/108_miguel.lg,/train/SymLG/CROHME2019_train/108_miguel.lg
230,/train/INKML/CROHME2019_train/108_rosario.inkml,/train/IMG_rendering/108_rosario.png,/train/LG/CROHME2019_train/108_rosario.lg,/train/SymLG/CROHME2019_train/108_rosario.lg
231,/train/INKML/CROHME2019_train/108_user0.inkml,/train/IMG_rendering/108_user0.png,/train/LG/CROHME2019_train/108_user0.lg,/train/SymLG/CROHME2019_train/108_user0.lg
232,/train/INKML/CROHME2019_train/109_Fabricio.inkml,/train/IMG_rendering/109_Fabricio.png,/train/LG/CROHME2019_train/109_Fabricio.lg,/train/SymLG/CROHME2019_train/109_Fabricio.lg
233,/train/INKML/CROHME2019_train/109_Frank.inkml,/train/IMG_rendering/109_Frank.png,/train/LG/CROHME2019_train/109_Frank.lg,/train/SymLG/CROHME2019_train/109_Frank.lg
234,/train/INKML/CROHME2019_train/109_Nina.inkml,/train/IMG_rendering/109_Nina.png,/train/LG/CROHME2019_train/109_Nina.lg,/train/SymLG/CROHME2019_train/109_Nina.lg
235,/train/INKML/CROHME2019_train/109_alfonso.inkml,/train/IMG_rendering/109_alfonso.png,/train/LG/CROHME2019_train/109_alfonso.lg,/train/SymLG/CROHME2019_train/109_alfonso.lg
236,/train/INKML/CROHME2019_train/109_carlos.inkml,/train/IMG_rendering/109_carlos.png,/train/LG/CROHME2019_train/109_carlos.lg,/train/SymLG/CROHME2019_train/109_carlos.lg
237,/train/INKML/CROHME2019_train/109_caue.inkml,/train/IMG_rendering/109_caue.png,/train/LG/CROHME2019_train/109_caue.lg,/train/SymLG/CROHME2019_train/109_caue.lg
238,/train/INKML/CROHME2019_train/109_daniel.inkml,/train/IMG_rendering/109_daniel.png,/train/LG/CROHME2019_train/109_daniel.lg,/train/SymLG/CROHME2019_train/109_daniel.lg
239,/train/INKML/CROHME2019_train/109_edwin.inkml,/train/IMG_rendering/109_edwin.png,/train/LG/CROHME2019_train/109_edwin.lg,/train/SymLG/CROHME2019_train/109_edwin.lg
240,/train/INKML/CROHME2019_train/109_herbert.inkml,/train/IMG_rendering/109_herbert.png,/train/LG/CROHME2019_train/109_herbert.lg,/train/SymLG/CROHME2019_train/109_herbert.lg
241,/train/INKML/CROHME2019_train/109_jorge.inkml,/train/IMG_rendering/109_jorge.png,/train/LG/CROHME2019_train/109_jorge.lg,/train/SymLG/CROHME2019_train/109_jorge.lg
242,/train/INKML/CROHME2019_train/109_leissi.inkml,/train/IMG_rendering/109_leissi.png,/train/LG/CROHME2019_train/109_leissi.lg,/train/SymLG/CROHME2019_train/109_leissi.lg
243,/train/INKML/CROHME2019_train/109_leo.inkml,/train/IMG_rendering/109_leo.png,/train/LG/CROHME2019_train/109_leo.lg,/train/SymLG/CROHME2019_train/109_leo.lg
244,/train/INKML/CROHME2019_train/109_lucelia.inkml,/train/IMG_rendering/109_lucelia.png,/train/LG/CROHME2019_train/109_lucelia.lg,/train/SymLG/CROHME2019_train/109_lucelia.lg
245,/train/INKML/CROHME2019_train/109_miguel.inkml,/train/IMG_rendering/109_miguel.png,/train/LG/CROHME2019_train/109_miguel.lg,/train/SymLG/CROHME2019_train/109_miguel.lg
246,/train/INKML/CROHME2019_train/109_rosario.inkml,/train/IMG_rendering/109_rosario.png,/train/LG/CROHME2019_train/109_rosario.lg,/train/SymLG/CROHME2019_train/109_rosario.lg
247,/train/INKML/CROHME2019_train/109_silas.inkml,/train/IMG_rendering/109_silas.png,/train/LG/CROHME2019_train/109_silas.lg,/train/SymLG/CROHME2019_train/109_silas.lg
248,/train/INKML/CROHME2019_train/109_user0.inkml,/train/IMG_rendering/109_user0.png,/train/LG/CROHME2019_train/109_user0.lg,/train/SymLG/CROHME2019_train/109_user0.lg
249,/train/INKML/CROHME2019_train/10_em_81.inkml,/train/IMG_rendering/10_em_81.png,/train/LG/CROHME2019_train/10_em_81.lg,/train/SymLG/CROHME2019_train/10_em_81.lg
250,/train/INKML/CROHME2019_train/10_em_86.inkml,/train/IMG_rendering/10_em_86.png,/train/LG/CROHME2019_train/10_em_86.lg,/train/SymLG/CROHME2019_train/10_em_86.lg
251,/train/INKML/CROHME2019_train/10_em_87.inkml,/train/IMG_rendering/10_em_87.png,/train/LG/CROHME2019_train/10_em_87.lg,/train/SymLG/CROHME2019_train/10_em_87.lg
252,/train/INKML/CROHME2019_train/10_em_89.inkml,/train/IMG_rendering/10_em_89.png,/train/LG/CROHME2019_train/10_em_89.lg,/train/SymLG/CROHME2019_train/10_em_89.lg
253,/train/INKML/CROHME2019_train/110_Fabricio.inkml,/train/IMG_rendering/110_Fabricio.png,/train/LG/CROHME2019_train/110_Fabricio.lg,/train/SymLG/CROHME2019_train/110_Fabricio.lg
254,/train/INKML/CROHME2019_train/110_Frank.inkml,/train/IMG_rendering/110_Frank.png,/train/LG/CROHME2019_train/110_Frank.lg,/train/SymLG/CROHME2019_train/110_Frank.lg
255,/train/INKML/CROHME2019_train/110_Nina.inkml,/train/IMG_rendering/110_Nina.png,/train/LG/CROHME2019_train/110_Nina.lg,/train/SymLG/CROHME2019_train/110_Nina.lg
256,/train/INKML/CROHME2019_train/110_alfonso.inkml,/train/IMG_rendering/110_alfonso.png,/train/LG/CROHME2019_train/110_alfonso.lg,/train/SymLG/CROHME2019_train/110_alfonso.lg
257,/train/INKML/CROHME2019_train/110_carlos.inkml,/train/IMG_rendering/110_carlos.png,/train/LG/CROHME2019_train/110_carlos.lg,/train/SymLG/CROHME2019_train/110_carlos.lg
258,/train/INKML/CROHME2019_train/110_caue.inkml,/train/IMG_rendering/110_caue.png,/train/LG/CROHME2019_train/110_caue.lg,/train/SymLG/CROHME2019_train/110_caue.lg
259,/train/INKML/CROHME2019_train/110_danilo.inkml,/train/IMG_rendering/110_danilo.png,/train/LG/CROHME2019_train/110_danilo.lg,/train/SymLG/CROHME2019_train/110_danilo.lg
260,/train/INKML/CROHME2019_train/110_david.inkml,/train/IMG_rendering/110_david.png,/train/LG/CROHME2019_train/110_david.lg,/train/SymLG/CROHME2019_train/110_david.lg
261,/train/INKML/CROHME2019_train/110_edwin.inkml,/train/IMG_rendering/110_edwin.png,/train/LG/CROHME2019_train/110_edwin.lg,/train/SymLG/CROHME2019_train/110_edwin.lg
262,/train/INKML/CROHME2019_train/110_fujita.inkml,/train/IMG_rendering/110_fujita.png,/train/LG/CROHME2019_train/110_fujita.lg,/train/SymLG/CROHME2019_train/110_fujita.lg
