,flag,img,lg,symlg
158,train,/train/CROHME/IMG_rendering/106_edwin.png,/train/CROHME/LG/CROHME2019_train/106_edwin.lg,/train/CROHME/SymLG/CROHME2019_train/106_edwin.lg
159,train,/train/CROHME/IMG_rendering/106_em_100.png,/train/CROHME/LG/CROHME2019_train/106_em_100.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_100.lg
160,train,/train/CROHME/IMG_rendering/106_em_101.png,/train/CROHME/LG/CROHME2019_train/106_em_101.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_101.lg
161,train,/train/CROHME/IMG_rendering/106_em_102.png,/train/CROHME/LG/CROHME2019_train/106_em_102.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_102.lg
162,train,/train/CROHME/IMG_rendering/106_em_103.png,/train/CROHME/LG/CROHME2019_train/106_em_103.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_103.lg
163,train,/train/CROHME/IMG_rendering/106_em_104.png,/train/CROHME/LG/CROHME2019_train/106_em_104.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_104.lg
164,train,/train/CROHME/IMG_rendering/106_em_105.png,/train/CROHME/LG/CROHME2019_train/106_em_105.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_105.lg
165,train,/train/CROHME/IMG_rendering/106_em_106.png,/train/CROHME/LG/CROHME2019_train/106_em_106.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_106.lg
166,train,/train/CROHME/IMG_rendering/106_em_108.png,/train/CROHME/LG/CROHME2019_train/106_em_108.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_108.lg
167,train,/train/CROHME/IMG_rendering/106_em_109.png,/train/CROHME/LG/CROHME2019_train/106_em_109.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_109.lg
168,train,/train/CROHME/IMG_rendering/106_em_110.png,/train/CROHME/LG/CROHME2019_train/106_em_110.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_110.lg
169,train,/train/CROHME/IMG_rendering/106_em_111.png,/train/CROHME/LG/CROHME2019_train/106_em_111.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_111.lg
170,train,/train/CROHME/IMG_rendering/106_em_112.png,/train/CROHME/LG/CROHME2019_train/106_em_112.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_112.lg
171,train,/train/CROHME/IMG_rendering/106_em_113.png,/train/CROHME/LG/CROHME2019_train/106_em_113.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_113.lg
172,train,/train/CROHME/IMG_rendering/106_em_114.png,/train/CROHME/LG/CROHME2019_train/106_em_114.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_114.lg
173,train,/train/CROHME/IMG_rendering/106_em_115.png,/train/CROHME/LG/CROHME2019_train/106_em_115.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_115.lg
174,train,/train/CROHME/IMG_rendering/106_em_116.png,/train/CROHME/LG/CROHME2019_train/106_em_116.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_116.lg
175,train,/train/CROHME/IMG_rendering/106_em_117.png,/train/CROHME/LG/CROHME2019_train/106_em_117.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_117.lg
176,train,/train/CROHME/IMG_rendering/106_em_118.png,/train/CROHME/LG/CROHME2019_train/106_em_118.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_118.lg
177,train,/train/CROHME/IMG_rendering/106_em_119.png,/train/CROHME/LG/CROHME2019_train/106_em_119.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_119.lg
178,train,/train/CROHME/IMG_rendering/106_em_90.png,/train/CROHME/LG/CROHME2019_train/106_em_90.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_90.lg
179,train,/train/CROHME/IMG_rendering/106_em_91.png,/train/CROHME/LG/CROHME2019_train/106_em_91.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_91.lg
180,train,/train/CROHME/IMG_rendering/106_em_93.png,/train/CROHME/LG/CROHME2019_train/106_em_93.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_93.lg
181,train,/train/CROHME/IMG_rendering/106_em_94.png,/train/CROHME/LG/CROHME2019_train/106_em_94.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_94.lg
182,train,/train/CROHME/IMG_rendering/106_em_95.png,/train/CROHME/LG/CROHME2019_train/106_em_95.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_95.lg
183,train,/train/CROHME/IMG_rendering/106_em_96.png,/train/CROHME/LG/CROHME2019_train/106_em_96.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_96.lg
184,train,/train/CROHME/IMG_rendering/106_em_97.png,/train/CROHME/LG/CROHME2019_train/106_em_97.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_97.lg
185,train,/train/CROHME/IMG_rendering/106_em_99.png,/train/CROHME/LG/CROHME2019_train/106_em_99.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_99.lg
186,train,/train/CROHME/IMG_rendering/106_fabio.png,/train/CROHME/LG/CROHME2019_train/106_fabio.lg,/train/CROHME/SymLG/CROHME2019_train/106_fabio.lg
187,train,/train/CROHME/IMG_rendering/106_fujita.png,/train/CROHME/LG/CROHME2019_train/106_fujita.lg,/train/CROHME/SymLG/CROHME2019_train/106_fujita.lg
188,train,/train/CROHME/IMG_rendering/106_herbert.png,/train/CROHME/LG/CROHME2019_train/106_herbert.lg,/train/CROHME/SymLG/CROHME2019_train/106_herbert.lg
189,train,/train/CROHME/IMG_rendering/106_jorge.png,/train/CROHME/LG/CROHME2019_train/106_jorge.lg,/train/CROHME/SymLG/CROHME2019_train/106_jorge.lg
190,train,/train/CROHME/IMG_rendering/106_leissi.png,/train/CROHME/LG/CROHME2019_train/106_leissi.lg,/train/CROHME/SymLG/CROHME2019_train/106_leissi.lg
191,train,/train/CROHME/IMG_rendering/106_leo.png,/train/CROHME/LG/CROHME2019_train/106_leo.lg,/train/CROHME/SymLG/CROHME2019_train/106_leo.lg
192,train,/train/CROHME/IMG_rendering/106_miguel.png,/train/CROHME/LG/CROHME2019_train/106_miguel.lg,/train/CROHME/SymLG/CROHME2019_train/106_miguel.lg
193,train,/train/CROHME/IMG_rendering/106_rosario.png,/train/CROHME/LG/CROHME2019_train/106_rosario.lg,/train/CROHME/SymLG/CROHME2019_train/106_rosario.lg
194,train,/train/CROHME/IMG_rendering/106_user0.png,/train/CROHME/LG/CROHME2019_train/106_user0.lg,/train/CROHME/SymLG/CROHME2019_train/106_user0.lg
195,train,/train/CROHME/IMG_rendering/107_Fabricio.png,/train/CROHME/LG/CROHME2019_train/107_Fabricio.lg,/train/CROHME/SymLG/CROHME2019_train/107_Fabricio.lg
196,train,/train/CROHME/IMG_rendering/107_Frank.png,/train/CROHME/LG/CROHME2019_train/107_Frank.lg,/train/CROHME/SymLG/CROHME2019_train/107_Frank.lg
197,train,/train/CROHME/IMG_rendering/107_Nina.png,/train/CROHME/LG/CROHME2019_train/107_Nina.lg,/train/CROHME/SymLG/CROHME2019_train/107_Nina.lg
198,train,/train/CROHME/IMG_rendering/107_alfonso.png,/train/CROHME/LG/CROHME2019_train/107_alfonso.lg,/train/CROHME/SymLG/CROHME2019_train/107_alfonso.lg
199,train,/train/CROHME/IMG_rendering/107_bruno.png,/train/CROHME/LG/CROHME2019_train/107_bruno.lg,/train/CROHME/SymLG/CROHME2019_train/107_bruno.lg
200,train,/train/CROHME/IMG_rendering/107_carlos.png,/train/CROHME/LG/CROHME2019_train/107_carlos.lg,/train/CROHME/SymLG/CROHME2019_train/107_carlos.lg
201,train,/train/CROHME/IMG_rendering/107_caue.png,/train/CROHME/LG/CROHME2019_train/107_caue.lg,/train/CROHME/SymLG/CROHME2019_train/107_caue.lg
202,train,/train/CROHME/IMG_rendering/107_daniel.png,/train/CROHME/LG/CROHME2019_train/107_daniel.lg,/train/CROHME/SymLG/CROHME2019_train/107_daniel.lg
203,train,/train/CROHME/IMG_rendering/107_david.png,/train/CROHME/LG/CROHME2019_train/107_david.lg,/train/CROHME/SymLG/CROHME2019_train/107_david.lg
204,train,/train/CROHME/IMG_rendering/107_edwin.png,/train/CROHME/LG/CROHME2019_train/107_edwin.lg,/train/CROHME/SymLG/CROHME2019_train/107_edwin.lg
205,train,/train/CROHME/IMG_rendering/107_herbert.png,/train/CROHME/LG/CROHME2019_train/107_herbert.lg,/train/CROHME/SymLG/CROHME2019_train/107_herbert.lg
206,train,/train/CROHME/IMG_rendering/107_hirata.png,/train/CROHME/LG/CROHME2019_train/107_hirata.lg,/train/CROHME/SymLG/CROHME2019_train/107_hirata.lg
207,train,/train/CROHME/IMG_rendering/107_jorge.png,/train/CROHME/LG/CROHME2019_train/107_jorge.lg,/train/CROHME/SymLG/CROHME2019_train/107_jorge.lg
208,train,/train/CROHME/IMG_rendering/107_leissi.png,/train/CROHME/LG/CROHME2019_train/107_leissi.lg,/train/CROHME/SymLG/CROHME2019_train/107_leissi.lg
209,train,/train/CROHME/IMG_rendering/107_leo.png,/train/CROHME/LG/CROHME2019_train/107_leo.lg,/train/CROHME/SymLG/CROHME2019_train/107_leo.lg
210,train,/train/CROHME/IMG_rendering/107_miguel.png,/train/CROHME/LG/CROHME2019_train/107_miguel.lg,/train/CROHME/SymLG/CROHME2019_train/107_miguel.lg
211,train,/train/CROHME/IMG_rendering/107_rosario.png,/train/CROHME/LG/CROHME2019_train/107_rosario.lg,/train/CROHME/SymLG/CROHME2019_train/107_rosario.lg
212,train,/train/CROHME/IMG_rendering/107_user0.png,/train/CROHME/LG/CROHME2019_train/107_user0.lg,/train/CROHME/SymLG/CROHME2019_train/107_user0.lg
213,train,/train/CROHME/IMG_rendering/108_Fabricio.png,/train/CROHME/LG/CROHME2019_train/108_Fabricio.lg,/train/CROHME/SymLG/CROHME2019_train/108_Fabricio.lg
214,train,/train/CROHME/IMG_rendering/108_Frank.png,/train/CROHME/LG/CROHME2019_train/108_Frank.lg,/train/CROHME/SymLG/CROHME2019_train/108_Frank.lg
215,train,/train/CROHME/IMG_rendering/108_Nina.png,/train/CROHME/LG/CROHME2019_train/108_Nina.lg,/train/CROHME/SymLG/CROHME2019_train/108_Nina.lg
216,train,/train/CROHME/IMG_rendering/108_Willian.png,/train/CROHME/LG/CROHME2019_train/108_Willian.lg,/train/CROHME/SymLG/CROHME2019_train/108_Willian.lg
217,train,/train/CROHME/IMG_rendering/108_alfonso.png,/train/CROHME/LG/CROHME2019_train/108_alfonso.lg,/train/CROHME/SymLG/CROHME2019_train/108_alfonso.lg
218,train,/train/CROHME/IMG_rendering/108_bruno.png,/train/CROHME/LG/CROHME2019_train/108_bruno.lg,/train/CROHME/SymLG/CROHME2019_train/108_bruno.lg
219,train,/train/CROHME/IMG_rendering/108_carlos.png,/train/CROHME/LG/CROHME2019_train/108_carlos.lg,/train/CROHME/SymLG/CROHME2019_train/108_carlos.lg
220,train,/train/CROHME/IMG_rendering/108_caue.png,/train/CROHME/LG/CROHME2019_train/108_caue.lg,/train/CROHME/SymLG/CROHME2019_train/108_caue.lg
221,train,/train/CROHME/IMG_rendering/108_danilo.png,/train/CROHME/LG/CROHME2019_train/108_danilo.lg,/train/CROHME/SymLG/CROHME2019_train/108_danilo.lg
222,train,/train/CROHME/IMG_rendering/108_david.png,/train/CROHME/LG/CROHME2019_train/108_david.lg,/train/CROHME/SymLG/CROHME2019_train/108_david.lg
223,train,/train/CROHME/IMG_rendering/108_edwin.png,/train/CROHME/LG/CROHME2019_train/108_edwin.lg,/train/CROHME/SymLG/CROHME2019_train/108_edwin.lg
224,train,/train/CROHME/IMG_rendering/108_herbert.png,/train/CROHME/LG/CROHME2019_train/108_herbert.lg,/train/CROHME/SymLG/CROHME2019_train/108_herbert.lg
225,train,/train/CROHME/IMG_rendering/108_jorge.png,/train/CROHME/LG/CROHME2019_train/108_jorge.lg,/train/CROHME/SymLG/CROHME2019_train/108_jorge.lg
226,train,/train/CROHME/IMG_rendering/108_leissi.png,/train/CROHME/LG/CROHME2019_train/108_leissi.lg,/train/CROHME/SymLG/CROHME2019_train/108_leissi.lg
227,train,/train/CROHME/IMG_rendering/108_leo.png,/train/CROHME/LG/CROHME2019_train/108_leo.lg,/train/CROHME/SymLG/CROHME2019_train/108_leo.lg
228,train,/train/CROHME/IMG_rendering/108_maira.png,/train/CROHME/LG/CROHME2019_train/108_maira.lg,/train/CROHME/SymLG/CROHME2019_train/108_maira.lg
229,train,/train/CROHME/IMG_rendering/108_miguel.png,/train/CROHME/LG/CROHME2019_train/108_miguel.lg,/train/CROHME/SymLG/CROHME2019_train/108_miguel.lg
230,train,/train/CROHME/IMG_rendering/108_rosario.png,/train/CROHME/LG/CROHME2019_train/108_rosario.lg,/train/CROHME/SymLG/CROHME2019_train/108_rosario.lg
231,train,/train/CROHME/IMG_rendering/108_user0.png,/train/CROHME/LG/CROHME2019_train/108_user0.lg,/train/CROHME/SymLG/CROHME2019_train/108_user0.lg
232,train,/train/CROHME/IMG_rendering/109_Fabricio.png,/train/CROHME/LG/CROHME2019_train/109_Fabricio.lg,/train/CROHME/SymLG/CROHME2019_train/109_Fabricio.lg
233,train,/train/CROHME/IMG_rendering/109_Frank.png,/train/CROHME/LG/CROHME2019_train/109_Frank.lg,/train/CROHME/SymLG/CROHME2019_train/109_Frank.lg
234,train,/train/CROHME/IMG_rendering/109_Nina.png,/train/CROHME/LG/CROHME2019_train/109_Nina.lg,/train/CROHME/SymLG/CROHME2019_train/109_Nina.lg
235,train,/train/CROHME/IMG_rendering/109_alfonso.png,/train/CROHME/LG/CROHME2019_train/109_alfonso.lg,/train/CROHME/SymLG/CROHME2019_train/109_alfonso.lg
236,train,/train/CROHME/IMG_rendering/109_carlos.png,/train/CROHME/LG/CROHME2019_train/109_carlos.lg,/train/CROHME/SymLG/CROHME2019_train/109_carlos.lg
237,train,/train/CROHME/IMG_rendering/109_caue.png,/train/CROHME/LG/CROHME2019_train/109_caue.lg,/train/CROHME/SymLG/CROHME2019_train/109_caue.lg
238,train,/train/CROHME/IMG_rendering/109_daniel.png,/train/CROHME/LG/CROHME2019_train/109_daniel.lg,/train/CROHME/SymLG/CROHME2019_train/109_daniel.lg
239,train,/train/CROHME/IMG_rendering/109_edwin.png,/train/CROHME/LG/CROHME2019_train/109_edwin.lg,/train/CROHME/SymLG/CROHME2019_train/109_edwin.lg
240,train,/train/CROHME/IMG_rendering/109_herbert.png,/train/CROHME/LG/CROHME2019_train/109_herbert.lg,/train/CROHME/SymLG/CROHME2019_train/109_herbert.lg
241,train,/train/CROHME/IMG_rendering/109_jorge.png,/train/CROHME/LG/CROHME2019_train/109_jorge.lg,/train/CROHME/SymLG/CROHME2019_train/109_jorge.lg
242,train,/train/CROHME/IMG_rendering/109_leissi.png,/train/CROHME/LG/CROHME2019_train/109_leissi.lg,/train/CROHME/SymLG/CROHME2019_train/109_leissi.lg
243,train,/train/CROHME/IMG_rendering/109_leo.png,/train/CROHME/LG/CROHME2019_train/109_leo.lg,/train/CROHME/SymLG/CROHME2019_train/109_leo.lg
244,train,/train/CROHME/IMG_rendering/109_lucelia.png,/train/CROHME/LG/CROHME2019_train/109_lucelia.lg,/train/CROHME/SymLG/CROHME2019_train/109_lucelia.lg
245,train,/train/CROHME/IMG_rendering/109_miguel.png,/train/CROHME/LG/CROHME2019_train/109_miguel.lg,/train/CROHME/SymLG/CROHME2019_train/109_miguel.lg
246,train,/train/CROHME/IMG_rendering/109_rosario.png,/train/CROHME/LG/CROHME2019_train/109_rosario.lg,/train/CROHME/SymLG/CROHME2019_train/109_rosario.lg
247,train,/train/CROHME/IMG_rendering/109_silas.png,/train/CROHME/LG/CROHME2019_train/109_silas.lg,/train/CROHME/SymLG/CROHME2019_train/109_silas.lg
248,train,/train/CROHME/IMG_rendering/109_user0.png,/train/CROHME/LG/CROHME2019_train/109_user0.lg,/train/CROHME/SymLG/CROHME2019_train/109_user0.lg
249,train,/train/CROHME/IMG_rendering/10_em_81.png,/train/CROHME/LG/CROHME2019_train/10_em_81.lg,/train/CROHME/SymLG/CROHME2019_train/10_em_81.lg
250,train,/train/CROHME/IMG_rendering/10_em_86.png,/train/CROHME/LG/CROHME2019_train/10_em_86.lg,/train/CROHME/SymLG/CROHME2019_train/10_em_86.lg
251,train,/train/CROHME/IMG_rendering/10_em_87.png,/train/CROHME/LG/CROHME2019_train/10_em_87.lg,/train/CROHME/SymLG/CROHME2019_train/10_em_87.lg
252,train,/train/CROHME/IMG_rendering/10_em_89.png,/train/CROHME/LG/CROHME2019_train/10_em_89.lg,/train/CROHME/SymLG/CROHME2019_train/10_em_89.lg
253,train,/train/CROHME/IMG_rendering/110_Fabricio.png,/train/CROHME/LG/CROHME2019_train/110_Fabricio.lg,/train/CROHME/SymLG/CROHME2019_train/110_Fabricio.lg
254,train,/train/CROHME/IMG_rendering/110_Frank.png,/train/CROHME/LG/CROHME2019_train/110_Frank.lg,/train/CROHME/SymLG/CROHME2019_train/110_Frank.lg
255,train,/train/CROHME/IMG_rendering/110_Nina.png,/train/CROHME/LG/CROHME2019_train/110_Nina.lg,/train/CROHME/SymLG/CROHME2019_train/110_Nina.lg
256,train,/train/CROHME/IMG_rendering/110_alfonso.png,/train/CROHME/LG/CROHME2019_train/110_alfonso.lg,/train/CROHME/SymLG/CROHME2019_train/110_alfonso.lg
257,train,/train/CROHME/IMG_rendering/110_carlos.png,/train/CROHME/LG/CROHME2019_train/110_carlos.lg,/train/CROHME/SymLG/CROHME2019_train/110_carlos.lg
258,train,/train/CROHME/IMG_rendering/110_caue.png,/train/CROHME/LG/CROHME2019_train/110_caue.lg,/train/CROHME/SymLG/CROHME2019_train/110_caue.lg
259,train,/train/CROHME/IMG_rendering/110_danilo.png,/train/CROHME/LG/CROHME2019_train/110_danilo.lg,/train/CROHME/SymLG/CROHME2019_train/110_danilo.lg
260,train,/train/CROHME/IMG_rendering/110_david.png,/train/CROHME/LG/CROHME2019_train/110_david.lg,/train/CROHME/SymLG/CROHME2019_train/110_david.lg
261,train,/train/CROHME/IMG_rendering/110_edwin.png,/train/CROHME/LG/CROHME2019_train/110_edwin.lg,/train/CROHME/SymLG/CROHME2019_train/110_edwin.lg
262,train,/train/CROHME/IMG_rendering/110_fujita.png,/train/CROHME/LG/CROHME2019_train/110_fujita.lg,/train/CROHME/SymLG/CROHME2019_train/110_fujita.lg
263,train,/train/CROHME/IMG_rendering/110_herbert.png,/train/CROHME/LG/CROHME2019_train/110_herbert.lg,/train/CROHME/SymLG/CROHME2019_train/110_herbert.lg
264,train,/train/CROHME/IMG_rendering/110_jorge.png,/train/CROHME/LG/CROHME2019_train/110_jorge.lg,/train/CROHME/SymLG/CROHME2019_train/110_jorge.lg
265,train,/train/CROHME/IMG_rendering/110_leissi.png,/train/CROHME/LG/CROHME2019_train/110_leissi.lg,/train/CROHME/SymLG/CROHME2019_train/110_leissi.lg
266,train,/train/CROHME/IMG_rendering/110_leo.png,/train/CROHME/LG/CROHME2019_train/110_leo.lg,/train/CROHME/SymLG/CROHME2019_train/110_leo.lg
267,train,/train/CROHME/IMG_rendering/110_miguel.png,/train/CROHME/LG/CROHME2019_train/110_miguel.lg,/train/CROHME/SymLG/CROHME2019_train/110_miguel.lg
268,train,/train/CROHME/IMG_rendering/110_rosario.png,/train/CROHME/LG/CROHME2019_train/110_rosario.lg,/train/CROHME/SymLG/CROHME2019_train/110_rosario.lg
269,train,/train/CROHME/IMG_rendering/110_user0.png,/train/CROHME/LG/CROHME2019_train/110_user0.lg,/train/CROHME/SymLG/CROHME2019_train/110_user0.lg
270,train,/train/CROHME/IMG_rendering/111_Fabricio.png,/train/CROHME/LG/CROHME2019_train/111_Fabricio.lg,/train/CROHME/SymLG/CROHME2019_train/111_Fabricio.lg
271,train,/train/CROHME/IMG_rendering/111_Frank.png,/train/CROHME/LG/CROHME2019_train/111_Frank.lg,/train/CROHME/SymLG/CROHME2019_train/111_Frank.lg
272,train,/train/CROHME/IMG_rendering/111_Nina.png,/train/CROHME/LG/CROHME2019_train/111_Nina.lg,/train/CROHME/SymLG/CROHME2019_train/111_Nina.lg
273,train,/train/CROHME/IMG_rendering/111_alfonso.png,/train/CROHME/LG/CROHME2019_train/111_alfonso.lg,/train/CROHME/SymLG/CROHME2019_train/111_alfonso.lg
274,train,/train/CROHME/IMG_rendering/111_carlos.png,/train/CROHME/LG/CROHME2019_train/111_carlos.lg,/train/CROHME/SymLG/CROHME2019_train/111_carlos.lg
275,train,/train/CROHME/IMG_rendering/111_caue.png,/train/CROHME/LG/CROHME2019_train/111_caue.lg,/train/CROHME/SymLG/CROHME2019_train/111_caue.lg
276,train,/train/CROHME/IMG_rendering/111_david.png,/train/CROHME/LG/CROHME2019_train/111_david.lg,/train/CROHME/SymLG/CROHME2019_train/111_david.lg
277,train,/train/CROHME/IMG_rendering/111_edwin.png,/train/CROHME/LG/CROHME2019_train/111_edwin.lg,/train/CROHME/SymLG/CROHME2019_train/111_edwin.lg
278,train,/train/CROHME/IMG_rendering/111_herbert.png,/train/CROHME/LG/CROHME2019_train/111_herbert.lg,/train/CROHME/SymLG/CROHME2019_train/111_herbert.lg
279,train,/train/CROHME/IMG_rendering/111_hirata.png,/train/CROHME/LG/CROHME2019_train/111_hirata.lg,/train/CROHME/SymLG/CROHME2019_train/111_hirata.lg
280,train,/train/CROHME/IMG_rendering/111_jorge.png,/train/CROHME/LG/CROHME2019_train/111_jorge.lg,/train/CROHME/SymLG/CROHME2019_train/111_jorge.lg
281,train,/train/CROHME/IMG_rendering/111_leissi.png,/train/CROHME/LG/CROHME2019_train/111_leissi.lg,/train/CROHME/SymLG/CROHME2019_train/111_leissi.lg
282,train,/train/CROHME/IMG_rendering/111_leo.png,/train/CROHME/LG/CROHME2019_train/111_leo.lg,/train/CROHME/SymLG/CROHME2019_train/111_leo.lg
283,train,/train/CROHME/IMG_rendering/111_miguel.png,/train/CROHME/LG/CROHME2019_train/111_miguel.lg,/train/CROHME/SymLG/CROHME2019_train/111_miguel.lg
284,train,/train/CROHME/IMG_rendering/111_miguel2.png,/train/CROHME/LG/CROHME2019_train/111_miguel2.lg,/train/CROHME/SymLG/CROHME2019_train/111_miguel2.lg
285,train,/train/CROHME/IMG_rendering/111_rosario.png,/train/CROHME/LG/CROHME2019_train/111_rosario.lg,/train/CROHME/SymLG/CROHME2019_train/111_rosario.lg
286,train,/train/CROHME/IMG_rendering/111_user0.png,/train/CROHME/LG/CROHME2019_train/111_user0.lg,/train/CROHME/SymLG/CROHME2019_train/111_user0.lg
287,train,/train/CROHME/IMG_rendering/114_em_125.png,/train/CROHME/LG/CROHME2019_train/114_em_125.lg,/train/CROHME/SymLG/CROHME2019_train/114_em_125.lg
288,train,/train/CROHME/IMG_rendering/115_em_127.png,/train/CROHME/LG/CROHME2019_train/115_em_127.lg,/train/CROHME/SymLG/CROHME2019_train/115_em_127.lg
289,train,/train/CROHME/IMG_rendering/115_em_128.png,/train/CROHME/LG/CROHME2019_train/115_em_128.lg,/train/CROHME/SymLG/CROHME2019_train/115_em_128.lg
290,train,/train/CROHME/IMG_rendering/115_em_129.png,/train/CROHME/LG/CROHME2019_train/115_em_129.lg,/train/CROHME/SymLG/CROHME2019_train/115_em_129.lg
291,train,/train/CROHME/IMG_rendering/115_em_130.png,/train/CROHME/LG/CROHME2019_train/115_em_130.lg,/train/CROHME/SymLG/CROHME2019_train/115_em_130.lg
292,train,/train/CROHME/IMG_rendering/115_em_131.png,/train/CROHME/LG/CROHME2019_train/115_em_131.lg,/train/CROHME/SymLG/CROHME2019_train/115_em_131.lg
293,train,/train/CROHME/IMG_rendering/115_em_132.png,/train/CROHME/LG/CROHME2019_train/115_em_132.lg,/train/CROHME/SymLG/CROHME2019_train/115_em_132.lg
294,train,/train/CROHME/IMG_rendering/115_em_133.png,/train/CROHME/LG/CROHME2019_train/115_em_133.lg,/train/CROHME/SymLG/CROHME2019_train/115_em_133.lg
295,train,/train/CROHME/IMG_rendering/115_em_134.png,/train/CROHME/LG/CROHME2019_train/115_em_134.lg,/train/CROHME/SymLG/CROHME2019_train/115_em_134.lg
296,train,/train/CROHME/IMG_rendering/115_em_135.png,/train/CROHME/LG/CROHME2019_train/115_em_135.lg,/train/CROHME/SymLG/CROHME2019_train/115_em_135.lg
297,train,/train/CROHME/IMG_rendering/115_em_136.png,/train/CROHME/LG/CROHME2019_train/115_em_136.lg,/train/CROHME/SymLG/CROHME2019_train/115_em_136.lg
