,flag,inkml,lg,symlg
146,train,/train/CROHME/INKML/CROHME2019_train/105_miguel.inkml,/train/CROHME/LG/CROHME2019_train/105_miguel.lg,/train/CROHME/SymLG/CROHME2019_train/105_miguel.lg
147,train,/train/CROHME/INKML/CROHME2019_train/105_mijail.inkml,/train/CROHME/LG/CROHME2019_train/105_mijail.lg,/train/CROHME/SymLG/CROHME2019_train/105_mijail.lg
148,train,/train/CROHME/INKML/CROHME2019_train/105_rosario.inkml,/train/CROHME/LG/CROHME2019_train/105_rosario.lg,/train/CROHME/SymLG/CROHME2019_train/105_rosario.lg
149,train,/train/CROHME/INKML/CROHME2019_train/105_user0.inkml,/train/CROHME/LG/CROHME2019_train/105_user0.lg,/train/CROHME/SymLG/CROHME2019_train/105_user0.lg
150,train,/train/CROHME/INKML/CROHME2019_train/106_Fabricio.inkml,/train/CROHME/LG/CROHME2019_train/106_Fabricio.lg,/train/CROHME/SymLG/CROHME2019_train/106_Fabricio.lg
151,train,/train/CROHME/INKML/CROHME2019_train/106_Frank.inkml,/train/CROHME/LG/CROHME2019_train/106_Frank.lg,/train/CROHME/SymLG/CROHME2019_train/106_Frank.lg
152,train,/train/CROHME/INKML/CROHME2019_train/106_Nina.inkml,/train/CROHME/LG/CROHME2019_train/106_Nina.lg,/train/CROHME/SymLG/CROHME2019_train/106_Nina.lg
153,train,/train/CROHME/INKML/CROHME2019_train/106_alfonso.inkml,/train/CROHME/LG/CROHME2019_train/106_alfonso.lg,/train/CROHME/SymLG/CROHME2019_train/106_alfonso.lg
154,train,/train/CROHME/INKML/CROHME2019_train/106_carlos.inkml,/train/CROHME/LG/CROHME2019_train/106_carlos.lg,/train/CROHME/SymLG/CROHME2019_train/106_carlos.lg
155,train,/train/CROHME/INKML/CROHME2019_train/106_caue.inkml,/train/CROHME/LG/CROHME2019_train/106_caue.lg,/train/CROHME/SymLG/CROHME2019_train/106_caue.lg
156,train,/train/CROHME/INKML/CROHME2019_train/106_daniel.inkml,/train/CROHME/LG/CROHME2019_train/106_daniel.lg,/train/CROHME/SymLG/CROHME2019_train/106_daniel.lg
157,train,/train/CROHME/INKML/CROHME2019_train/106_david.inkml,/train/CROHME/LG/CROHME2019_train/106_david.lg,/train/CROHME/SymLG/CROHME2019_train/106_david.lg
158,train,/train/CROHME/INKML/CROHME2019_train/106_edwin.inkml,/train/CROHME/LG/CROHME2019_train/106_edwin.lg,/train/CROHME/SymLG/CROHME2019_train/106_edwin.lg
159,train,/train/CROHME/INKML/CROHME2019_train/106_em_100.inkml,/train/CROHME/LG/CROHME2019_train/106_em_100.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_100.lg
160,train,/train/CROHME/INKML/CROHME2019_train/106_em_101.inkml,/train/CROHME/LG/CROHME2019_train/106_em_101.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_101.lg
161,train,/train/CROHME/INKML/CROHME2019_train/106_em_102.inkml,/train/CROHME/LG/CROHME2019_train/106_em_102.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_102.lg
162,train,/train/CROHME/INKML/CROHME2019_train/106_em_103.inkml,/train/CROHME/LG/CROHME2019_train/106_em_103.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_103.lg
163,train,/train/CROHME/INKML/CROHME2019_train/106_em_104.inkml,/train/CROHME/LG/CROHME2019_train/106_em_104.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_104.lg
164,train,/train/CROHME/INKML/CROHME2019_train/106_em_105.inkml,/train/CROHME/LG/CROHME2019_train/106_em_105.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_105.lg
165,train,/train/CROHME/INKML/CROHME2019_train/106_em_106.inkml,/train/CROHME/LG/CROHME2019_train/106_em_106.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_106.lg
166,train,/train/CROHME/INKML/CROHME2019_train/106_em_108.inkml,/train/CROHME/LG/CROHME2019_train/106_em_108.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_108.lg
167,train,/train/CROHME/INKML/CROHME2019_train/106_em_109.inkml,/train/CROHME/LG/CROHME2019_train/106_em_109.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_109.lg
168,train,/train/CROHME/INKML/CROHME2019_train/106_em_110.inkml,/train/CROHME/LG/CROHME2019_train/106_em_110.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_110.lg
169,train,/train/CROHME/INKML/CROHME2019_train/106_em_111.inkml,/train/CROHME/LG/CROHME2019_train/106_em_111.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_111.lg
170,train,/train/CROHME/INKML/CROHME2019_train/106_em_112.inkml,/train/CROHME/LG/CROHME2019_train/106_em_112.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_112.lg
171,train,/train/CROHME/INKML/CROHME2019_train/106_em_113.inkml,/train/CROHME/LG/CROHME2019_train/106_em_113.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_113.lg
172,train,/train/CROHME/INKML/CROHME2019_train/106_em_114.inkml,/train/CROHME/LG/CROHME2019_train/106_em_114.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_114.lg
173,train,/train/CROHME/INKML/CROHME2019_train/106_em_115.inkml,/train/CROHME/LG/CROHME2019_train/106_em_115.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_115.lg
174,train,/train/CROHME/INKML/CROHME2019_train/106_em_116.inkml,/train/CROHME/LG/CROHME2019_train/106_em_116.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_116.lg
175,train,/train/CROHME/INKML/CROHME2019_train/106_em_117.inkml,/train/CROHME/LG/CROHME2019_train/106_em_117.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_117.lg
176,train,/train/CROHME/INKML/CROHME2019_train/106_em_118.inkml,/train/CROHME/LG/CROHME2019_train/106_em_118.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_118.lg
177,train,/train/CROHME/INKML/CROHME2019_train/106_em_119.inkml,/train/CROHME/LG/CROHME2019_train/106_em_119.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_119.lg
178,train,/train/CROHME/INKML/CROHME2019_train/106_em_90.inkml,/train/CROHME/LG/CROHME2019_train/106_em_90.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_90.lg
179,train,/train/CROHME/INKML/CROHME2019_train/106_em_91.inkml,/train/CROHME/LG/CROHME2019_train/106_em_91.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_91.lg
180,train,/train/CROHME/INKML/CROHME2019_train/106_em_93.inkml,/train/CROHME/LG/CROHME2019_train/106_em_93.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_93.lg
181,train,/train/CROHME/INKML/CROHME2019_train/106_em_94.inkml,/train/CROHME/LG/CROHME2019_train/106_em_94.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_94.lg
182,train,/train/CROHME/INKML/CROHME2019_train/106_em_95.inkml,/train/CROHME/LG/CROHME2019_train/106_em_95.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_95.lg
183,train,/train/CROHME/INKML/CROHME2019_train/106_em_96.inkml,/train/CROHME/LG/CROHME2019_train/106_em_96.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_96.lg
184,train,/train/CROHME/INKML/CROHME2019_train/106_em_97.inkml,/train/CROHME/LG/CROHME2019_train/106_em_97.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_97.lg
185,train,/train/CROHME/INKML/CROHME2019_train/106_em_99.inkml,/train/CROHME/LG/CROHME2019_train/106_em_99.lg,/train/CROHME/SymLG/CROHME2019_train/106_em_99.lg
186,train,/train/CROHME/INKML/CROHME2019_train/106_fabio.inkml,/train/CROHME/LG/CROHME2019_train/106_fabio.lg,/train/CROHME/SymLG/CROHME2019_train/106_fabio.lg
187,train,/train/CROHME/INKML/CROHME2019_train/106_fujita.inkml,/train/CROHME/LG/CROHME2019_train/106_fujita.lg,/train/CROHME/SymLG/CROHME2019_train/106_fujita.lg
188,train,/train/CROHME/INKML/CROHME2019_train/106_herbert.inkml,/train/CROHME/LG/CROHME2019_train/106_herbert.lg,/train/CROHME/SymLG/CROHME2019_train/106_herbert.lg
189,train,/train/CROHME/INKML/CROHME2019_train/106_jorge.inkml,/train/CROHME/LG/CROHME2019_train/106_jorge.lg,/train/CROHME/SymLG/CROHME2019_train/106_jorge.lg
190,train,/train/CROHME/INKML/CROHME2019_train/106_leissi.inkml,/train/CROHME/LG/CROHME2019_train/106_leissi.lg,/train/CROHME/SymLG/CROHME2019_train/106_leissi.lg
191,train,/train/CROHME/INKML/CROHME2019_train/106_leo.inkml,/train/CROHME/LG/CROHME2019_train/106_leo.lg,/train/CROHME/SymLG/CROHME2019_train/106_leo.lg
192,train,/train/CROHME/INKML/CROHME2019_train/106_miguel.inkml,/train/CROHME/LG/CROHME2019_train/106_miguel.lg,/train/CROHME/SymLG/CROHME2019_train/106_miguel.lg
193,train,/train/CROHME/INKML/CROHME2019_train/106_rosario.inkml,/train/CROHME/LG/CROHME2019_train/106_rosario.lg,/train/CROHME/SymLG/CROHME2019_train/106_rosario.lg
194,train,/train/CROHME/INKML/CROHME2019_train/106_user0.inkml,/train/CROHME/LG/CROHME2019_train/106_user0.lg,/train/CROHME/SymLG/CROHME2019_train/106_user0.lg
195,train,/train/CROHME/INKML/CROHME2019_train/107_Fabricio.inkml,/train/CROHME/LG/CROHME2019_train/107_Fabricio.lg,/train/CROHME/SymLG/CROHME2019_train/107_Fabricio.lg
196,train,/train/CROHME/INKML/CROHME2019_train/107_Frank.inkml,/train/CROHME/LG/CROHME2019_train/107_Frank.lg,/train/CROHME/SymLG/CROHME2019_train/107_Frank.lg
197,train,/train/CROHME/INKML/CROHME2019_train/107_Nina.inkml,/train/CROHME/LG/CROHME2019_train/107_Nina.lg,/train/CROHME/SymLG/CROHME2019_train/107_Nina.lg
198,train,/train/CROHME/INKML/CROHME2019_train/107_alfonso.inkml,/train/CROHME/LG/CROHME2019_train/107_alfonso.lg,/train/CROHME/SymLG/CROHME2019_train/107_alfonso.lg
199,train,/train/CROHME/INKML/CROHME2019_train/107_bruno.inkml,/train/CROHME/LG/CROHME2019_train/107_bruno.lg,/train/CROHME/SymLG/CROHME2019_train/107_bruno.lg
200,train,/train/CROHME/INKML/CROHME2019_train/107_carlos.inkml,/train/CROHME/LG/CROHME2019_train/107_carlos.lg,/train/CROHME/SymLG/CROHME2019_train/107_carlos.lg
201,train,/train/CROHME/INKML/CROHME2019_train/107_caue.inkml,/train/CROHME/LG/CROHME2019_train/107_caue.lg,/train/CROHME/SymLG/CROHME2019_train/107_caue.lg
202,train,/train/CROHME/INKML/CROHME2019_train/107_daniel.inkml,/train/CROHME/LG/CROHME2019_train/107_daniel.lg,/train/CROHME/SymLG/CROHME2019_train/107_daniel.lg
203,train,/train/CROHME/INKML/CROHME2019_train/107_david.inkml,/train/CROHME/LG/CROHME2019_train/107_david.lg,/train/CROHME/SymLG/CROHME2019_train/107_david.lg
204,train,/train/CROHME/INKML/CROHME2019_train/107_edwin.inkml,/train/CROHME/LG/CROHME2019_train/107_edwin.lg,/train/CROHME/SymLG/CROHME2019_train/107_edwin.lg
205,train,/train/CROHME/INKML/CROHME2019_train/107_herbert.inkml,/train/CROHME/LG/CROHME2019_train/107_herbert.lg,/train/CROHME/SymLG/CROHME2019_train/107_herbert.lg
206,train,/train/CROHME/INKML/CROHME2019_train/107_hirata.inkml,/train/CROHME/LG/CROHME2019_train/107_hirata.lg,/train/CROHME/SymLG/CROHME2019_train/107_hirata.lg
207,train,/train/CROHME/INKML/CROHME2019_train/107_jorge.inkml,/train/CROHME/LG/CROHME2019_train/107_jorge.lg,/train/CROHME/SymLG/CROHME2019_train/107_jorge.lg
208,train,/train/CROHME/INKML/CROHME2019_train/107_leissi.inkml,/train/CROHME/LG/CROHME2019_train/107_leissi.lg,/train/CROHME/SymLG/CROHME2019_train/107_leissi.lg
209,train,/train/CROHME/INKML/CROHME2019_train/107_leo.inkml,/train/CROHME/LG/CROHME2019_train/107_leo.lg,/train/CROHME/SymLG/CROHME2019_train/107_leo.lg
210,train,/train/CROHME/INKML/CROHME2019_train/107_miguel.inkml,/train/CROHME/LG/CROHME2019_train/107_miguel.lg,/train/CROHME/SymLG/CROHME2019_train/107_miguel.lg
211,train,/train/CROHME/INKML/CROHME2019_train/107_rosario.inkml,/train/CROHME/LG/CROHME2019_train/107_rosario.lg,/train/CROHME/SymLG/CROHME2019_train/107_rosario.lg
212,train,/train/CROHME/INKML/CROHME2019_train/107_user0.inkml,/train/CROHME/LG/CROHME2019_train/107_user0.lg,/train/CROHME/SymLG/CROHME2019_train/107_user0.lg
213,train,/train/CROHME/INKML/CROHME2019_train/108_Fabricio.inkml,/train/CROHME/LG/CROHME2019_train/108_Fabricio.lg,/train/CROHME/SymLG/CROHME2019_train/108_Fabricio.lg
214,train,/train/CROHME/INKML/CROHME2019_train/108_Frank.inkml,/train/CROHME/LG/CROHME2019_train/108_Frank.lg,/train/CROHME/SymLG/CROHME2019_train/108_Frank.lg
215,train,/train/CROHME/INKML/CROHME2019_train/108_Nina.inkml,/train/CROHME/LG/CROHME2019_train/108_Nina.lg,/train/CROHME/SymLG/CROHME2019_train/108_Nina.lg
216,train,/train/CROHME/INKML/CROHME2019_train/108_Willian.inkml,/train/CROHME/LG/CROHME2019_train/108_Willian.lg,/train/CROHME/SymLG/CROHME2019_train/108_Willian.lg
217,train,/train/CROHME/INKML/CROHME2019_train/108_alfonso.inkml,/train/CROHME/LG/CROHME2019_train/108_alfonso.lg,/train/CROHME/SymLG/CROHME2019_train/108_alfonso.lg
218,train,/train/CROHME/INKML/CROHME2019_train/108_bruno.inkml,/train/CROHME/LG/CROHME2019_train/108_bruno.lg,/train/CROHME/SymLG/CROHME2019_train/108_bruno.lg
219,train,/train/CROHME/INKML/CROHME2019_train/108_carlos.inkml,/train/CROHME/LG/CROHME2019_train/108_carlos.lg,/train/CROHME/SymLG/CROHME2019_train/108_carlos.lg
220,train,/train/CROHME/INKML/CROHME2019_train/108_caue.inkml,/train/CROHME/LG/CROHME2019_train/108_caue.lg,/train/CROHME/SymLG/CROHME2019_train/108_caue.lg
221,train,/train/CROHME/INKML/CROHME2019_train/108_danilo.inkml,/train/CROHME/LG/CROHME2019_train/108_danilo.lg,/train/CROHME/SymLG/CROHME2019_train/108_danilo.lg
222,train,/train/CROHME/INKML/CROHME2019_train/108_david.inkml,/train/CROHME/LG/CROHME2019_train/108_david.lg,/train/CROHME/SymLG/CROHME2019_train/108_david.lg
223,train,/train/CROHME/INKML/CROHME2019_train/108_edwin.inkml,/train/CROHME/LG/CROHME2019_train/108_edwin.lg,/train/CROHME/SymLG/CROHME2019_train/108_edwin.lg
224,train,/train/CROHME/INKML/CROHME2019_train/108_herbert.inkml,/train/CROHME/LG/CROHME2019_train/108_herbert.lg,/train/CROHME/SymLG/CROHME2019_train/108_herbert.lg
225,train,/train/CROHME/INKML/CROHME2019_train/108_jorge.inkml,/train/CROHME/LG/CROHME2019_train/108_jorge.lg,/train/CROHME/SymLG/CROHME2019_train/108_jorge.lg
226,train,/train/CROHME/INKML/CROHME2019_train/108_leissi.inkml,/train/CROHME/LG/CROHME2019_train/108_leissi.lg,/train/CROHME/SymLG/CROHME2019_train/108_leissi.lg
227,train,/train/CROHME/INKML/CROHME2019_train/108_leo.inkml,/train/CROHME/LG/CROHME2019_train/108_leo.lg,/train/CROHME/SymLG/CROHME2019_train/108_leo.lg
228,train,/train/CROHME/INKML/CROHME2019_train/108_maira.inkml,/train/CROHME/LG/CROHME2019_train/108_maira.lg,/train/CROHME/SymLG/CROHME2019_train/108_maira.lg
229,train,/train/CROHME/INKML/CROHME2019_train/108_miguel.inkml,/train/CROHME/LG/CROHME2019_train/108_miguel.lg,/train/CROHME/SymLG/CROHME2019_train/108_miguel.lg
230,train,/train/CROHME/INKML/CROHME2019_train/108_rosario.inkml,/train/CROHME/LG/CROHME2019_train/108_rosario.lg,/train/CROHME/SymLG/CROHME2019_train/108_rosario.lg
231,train,/train/CROHME/INKML/CROHME2019_train/108_user0.inkml,/train/CROHME/LG/CROHME2019_train/108_user0.lg,/train/CROHME/SymLG/CROHME2019_train/108_user0.lg
232,train,/train/CROHME/INKML/CROHME2019_train/109_Fabricio.inkml,/train/CROHME/LG/CROHME2019_train/109_Fabricio.lg,/train/CROHME/SymLG/CROHME2019_train/109_Fabricio.lg
233,train,/train/CROHME/INKML/CROHME2019_train/109_Frank.inkml,/train/CROHME/LG/CROHME2019_train/109_Frank.lg,/train/CROHME/SymLG/CROHME2019_train/109_Frank.lg
234,train,/train/CROHME/INKML/CROHME2019_train/109_Nina.inkml,/train/CROHME/LG/CROHME2019_train/109_Nina.lg,/train/CROHME/SymLG/CROHME2019_train/109_Nina.lg
235,train,/train/CROHME/INKML/CROHME2019_train/109_alfonso.inkml,/train/CROHME/LG/CROHME2019_train/109_alfonso.lg,/train/CROHME/SymLG/CROHME2019_train/109_alfonso.lg
236,train,/train/CROHME/INKML/CROHME2019_train/109_carlos.inkml,/train/CROHME/LG/CROHME2019_train/109_carlos.lg,/train/CROHME/SymLG/CROHME2019_train/109_carlos.lg
237,train,/train/CROHME/INKML/CROHME2019_train/109_caue.inkml,/train/CROHME/LG/CROHME2019_train/109_caue.lg,/train/CROHME/SymLG/CROHME2019_train/109_caue.lg
238,train,/train/CROHME/INKML/CROHME2019_train/109_daniel.inkml,/train/CROHME/LG/CROHME2019_train/109_daniel.lg,/train/CROHME/SymLG/CROHME2019_train/109_daniel.lg
239,train,/train/CROHME/INKML/CROHME2019_train/109_edwin.inkml,/train/CROHME/LG/CROHME2019_train/109_edwin.lg,/train/CROHME/SymLG/CROHME2019_train/109_edwin.lg
240,train,/train/CROHME/INKML/CROHME2019_train/109_herbert.inkml,/train/CROHME/LG/CROHME2019_train/109_herbert.lg,/train/CROHME/SymLG/CROHME2019_train/109_herbert.lg
241,train,/train/CROHME/INKML/CROHME2019_train/109_jorge.inkml,/train/CROHME/LG/CROHME2019_train/109_jorge.lg,/train/CROHME/SymLG/CROHME2019_train/109_jorge.lg
242,train,/train/CROHME/INKML/CROHME2019_train/109_leissi.inkml,/train/CROHME/LG/CROHME2019_train/109_leissi.lg,/train/CROHME/SymLG/CROHME2019_train/109_leissi.lg
243,train,/train/CROHME/INKML/CROHME2019_train/109_leo.inkml,/train/CROHME/LG/CROHME2019_train/109_leo.lg,/train/CROHME/SymLG/CROHME2019_train/109_leo.lg
244,train,/train/CROHME/INKML/CROHME2019_train/109_lucelia.inkml,/train/CROHME/LG/CROHME2019_train/109_lucelia.lg,/train/CROHME/SymLG/CROHME2019_train/109_lucelia.lg
245,train,/train/CROHME/INKML/CROHME2019_train/109_miguel.inkml,/train/CROHME/LG/CROHME2019_train/109_miguel.lg,/train/CROHME/SymLG/CROHME2019_train/109_miguel.lg
246,train,/train/CROHME/INKML/CROHME2019_train/109_rosario.inkml,/train/CROHME/LG/CROHME2019_train/109_rosario.lg,/train/CROHME/SymLG/CROHME2019_train/109_rosario.lg
247,train,/train/CROHME/INKML/CROHME2019_train/109_silas.inkml,/train/CROHME/LG/CROHME2019_train/109_silas.lg,/train/CROHME/SymLG/CROHME2019_train/109_silas.lg
248,train,/train/CROHME/INKML/CROHME2019_train/109_user0.inkml,/train/CROHME/LG/CROHME2019_train/109_user0.lg,/train/CROHME/SymLG/CROHME2019_train/109_user0.lg
249,train,/train/CROHME/INKML/CROHME2019_train/10_em_81.inkml,/train/CROHME/LG/CROHME2019_train/10_em_81.lg,/train/CROHME/SymLG/CROHME2019_train/10_em_81.lg
250,train,/train/CROHME/INKML/CROHME2019_train/10_em_86.inkml,/train/CROHME/LG/CROHME2019_train/10_em_86.lg,/train/CROHME/SymLG/CROHME2019_train/10_em_86.lg
251,train,/train/CROHME/INKML/CROHME2019_train/10_em_87.inkml,/train/CROHME/LG/CROHME2019_train/10_em_87.lg,/train/CROHME/SymLG/CROHME2019_train/10_em_87.lg
252,train,/train/CROHME/INKML/CROHME2019_train/10_em_89.inkml,/train/CROHME/LG/CROHME2019_train/10_em_89.lg,/train/CROHME/SymLG/CROHME2019_train/10_em_89.lg
253,train,/train/CROHME/INKML/CROHME2019_train/110_Fabricio.inkml,/train/CROHME/LG/CROHME2019_train/110_Fabricio.lg,/train/CROHME/SymLG/CROHME2019_train/110_Fabricio.lg
254,train,/train/CROHME/INKML/CROHME2019_train/110_Frank.inkml,/train/CROHME/LG/CROHME2019_train/110_Frank.lg,/train/CROHME/SymLG/CROHME2019_train/110_Frank.lg
255,train,/train/CROHME/INKML/CROHME2019_train/110_Nina.inkml,/train/CROHME/LG/CROHME2019_train/110_Nina.lg,/train/CROHME/SymLG/CROHME2019_train/110_Nina.lg
256,train,/train/CROHME/INKML/CROHME2019_train/110_alfonso.inkml,/train/CROHME/LG/CROHME2019_train/110_alfonso.lg,/train/CROHME/SymLG/CROHME2019_train/110_alfonso.lg
257,train,/train/CROHME/INKML/CROHME2019_train/110_carlos.inkml,/train/CROHME/LG/CROHME2019_train/110_carlos.lg,/train/CROHME/SymLG/CROHME2019_train/110_carlos.lg
258,train,/train/CROHME/INKML/CROHME2019_train/110_caue.inkml,/train/CROHME/LG/CROHME2019_train/110_caue.lg,/train/CROHME/SymLG/CROHME2019_train/110_caue.lg
259,train,/train/CROHME/INKML/CROHME2019_train/110_danilo.inkml,/train/CROHME/LG/CROHME2019_train/110_danilo.lg,/train/CROHME/SymLG/CROHME2019_train/110_danilo.lg
260,train,/train/CROHME/INKML/CROHME2019_train/110_david.inkml,/train/CROHME/LG/CROHME2019_train/110_david.lg,/train/CROHME/SymLG/CROHME2019_train/110_david.lg
261,train,/train/CROHME/INKML/CROHME2019_train/110_edwin.inkml,/train/CROHME/LG/CROHME2019_train/110_edwin.lg,/train/CROHME/SymLG/CROHME2019_train/110_edwin.lg
262,train,/train/CROHME/INKML/CROHME2019_train/110_fujita.inkml,/train/CROHME/LG/CROHME2019_train/110_fujita.lg,/train/CROHME/SymLG/CROHME2019_train/110_fujita.lg
263,train,/train/CROHME/INKML/CROHME2019_train/110_herbert.inkml,/train/CROHME/LG/CROHME2019_train/110_herbert.lg,/train/CROHME/SymLG/CROHME2019_train/110_herbert.lg
264,train,/train/CROHME/INKML/CROHME2019_train/110_jorge.inkml,/train/CROHME/LG/CROHME2019_train/110_jorge.lg,/train/CROHME/SymLG/CROHME2019_train/110_jorge.lg
265,train,/train/CROHME/INKML/CROHME2019_train/110_leissi.inkml,/train/CROHME/LG/CROHME2019_train/110_leissi.lg,/train/CROHME/SymLG/CROHME2019_train/110_leissi.lg
266,train,/train/CROHME/INKML/CROHME2019_train/110_leo.inkml,/train/CROHME/LG/CROHME2019_train/110_leo.lg,/train/CROHME/SymLG/CROHME2019_train/110_leo.lg
267,train,/train/CROHME/INKML/CROHME2019_train/110_miguel.inkml,/train/CROHME/LG/CROHME2019_train/110_miguel.lg,/train/CROHME/SymLG/CROHME2019_train/110_miguel.lg
268,train,/train/CROHME/INKML/CROHME2019_train/110_rosario.inkml,/train/CROHME/LG/CROHME2019_train/110_rosario.lg,/train/CROHME/SymLG/CROHME2019_train/110_rosario.lg
269,train,/train/CROHME/INKML/CROHME2019_train/110_user0.inkml,/train/CROHME/LG/CROHME2019_train/110_user0.lg,/train/CROHME/SymLG/CROHME2019_train/110_user0.lg
270,train,/train/CROHME/INKML/CROHME2019_train/111_Fabricio.inkml,/train/CROHME/LG/CROHME2019_train/111_Fabricio.lg,/train/CROHME/SymLG/CROHME2019_train/111_Fabricio.lg
271,train,/train/CROHME/INKML/CROHME2019_train/111_Frank.inkml,/train/CROHME/LG/CROHME2019_train/111_Frank.lg,/train/CROHME/SymLG/CROHME2019_train/111_Frank.lg
272,train,/train/CROHME/INKML/CROHME2019_train/111_Nina.inkml,/train/CROHME/LG/CROHME2019_train/111_Nina.lg,/train/CROHME/SymLG/CROHME2019_train/111_Nina.lg
273,train,/train/CROHME/INKML/CROHME2019_train/111_alfonso.inkml,/train/CROHME/LG/CROHME2019_train/111_alfonso.lg,/train/CROHME/SymLG/CROHME2019_train/111_alfonso.lg
274,train,/train/CROHME/INKML/CROHME2019_train/111_carlos.inkml,/train/CROHME/LG/CROHME2019_train/111_carlos.lg,/train/CROHME/SymLG/CROHME2019_train/111_carlos.lg
275,train,/train/CROHME/INKML/CROHME2019_train/111_caue.inkml,/train/CROHME/LG/CROHME2019_train/111_caue.lg,/train/CROHME/SymLG/CROHME2019_train/111_caue.lg
276,train,/train/CROHME/INKML/CROHME2019_train/111_david.inkml,/train/CROHME/LG/CROHME2019_train/111_david.lg,/train/CROHME/SymLG/CROHME2019_train/111_david.lg
